filename,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
018_2_9(3).png,Fake,0.9579691886901855,0.5147506594657898,0.5241835117340088,0.1071258932352066,0.6616917252540588,0.04100881516933441,0.17297765612602234,0.14805133640766144,0.15757440030574799,0.035539660602808,0.949833333492279,0.27375710010528564,2891.546142578125,113.0753402709961,94.85684967041016
020_4_9(2).png,Fake,0.7593955993652344,0.487872838973999,0.2772446870803833,0.17806482315063477,0.7146634459495544,0.10075245797634125,0.42592790722846985,0.2994367778301239,0.2310289889574051,0.06825602054595947,0.9244155883789062,0.6719087958335876,2964.377685546875,103.1544418334961,100.2018814086914
009_7_0(2).png,Fake,1.71819269657135,0.82872074842453,0.29811349511146545,0.1612405627965927,0.7746347784996033,0.04778577387332916,0.36488664150238037,0.2834584414958954,0.25435489416122437,0.06996619701385498,0.5070436596870422,0.2992905378341675,3054.067138671875,130.13717651367188,98.85891723632812
020_5_0(1).png,Fake,1.261654019355774,0.6999033093452454,0.20273441076278687,0.11374811083078384,0.795577883720398,0.04126694053411484,0.3500097095966339,0.27103638648986816,0.2471250295639038,0.05445334315299988,0.592487633228302,0.5906849503517151,3026.322265625,119.62752532958984,97.64177703857422
009_6_9(1).png,Fake,1.7957348823547363,0.9281696677207947,0.2702091336250305,0.13184332847595215,0.7731804847717285,0.05301414430141449,0.4782264232635498,0.33324843645095825,0.2518827021121979,0.052099648863077164,0.4453771412372589,0.264339417219162,3018.929443359375,119.73672485351562,99.21226501464844
020_4_0(1).png,Fake,0.746313750743866,0.49880707263946533,0.25765132904052734,0.17027318477630615,0.5817292928695679,0.2406710684299469,0.32630521059036255,0.22042013704776764,0.19683679938316345,0.05176614224910736,0.7145640850067139,0.5740245580673218,2951.89501953125,106.33674621582031,99.78334045410156
009_7_9(1).png,Fake,1.68527352809906,0.9036120772361755,0.34650281071662903,0.12369281053543091,0.8106382489204407,0.024233732372522354,0.5418295860290527,0.3521188199520111,0.31472694873809814,0.06350819766521454,0.24453133344650269,0.13182510435581207,2968.976318359375,119.48692321777344,99.05770874023438
020_5_9(2).png,Fake,1.2958928346633911,0.7049667239189148,0.25492075085639954,0.12840840220451355,0.769197940826416,0.0867065042257309,0.46090611815452576,0.2845889925956726,0.26220157742500305,0.06116841360926628,0.37934407591819763,0.29235726594924927,2993.686767578125,121.6842041015625,99.20545196533203
009_6_0(2).png,Fake,1.8229376077651978,0.9731245040893555,0.22408969700336456,0.09715596586465836,0.7920397520065308,0.07013776898384094,0.38997042179107666,0.28537556529045105,0.2697904706001282,0.03300832211971283,0.939598798751831,1.4466943740844727,2952.5791015625,114.58320617675781,97.91585540771484
013_6_4.png,Fake,1.1867567300796509,0.6911216974258423,0.524554431438446,0.19009056687355042,0.7009380459785461,0.07143210619688034,0.20630145072937012,0.19533348083496094,0.1873065084218979,0.05288277193903923,1.03823721408844,0.531933069229126,2930.34228515625,121.37046813964844,95.39685821533203
013_2_4(5).png,Fake,0.8499997854232788,0.5621488690376282,0.5504381060600281,0.1431276500225067,0.7206204533576965,0.04213561862707138,0.12502920627593994,0.07776502519845963,0.1537679135799408,0.019265372306108475,1.353157877922058,0.8907147645950317,2930.214599609375,108.8702163696289,96.33206176757812
007_9_0(3).png,Fake,0.5709376931190491,0.2649633586406708,0.7223687171936035,0.1167086809873581,0.5965704917907715,0.21368199586868286,0.1718675196170807,0.139975905418396,0.13122963905334473,0.03651374951004982,1.5659189224243164,0.5500513911247253,2912.906494140625,115.09770202636719,96.92305755615234
007_8_0(3).png,Fake,0.606641948223114,0.2548244893550873,0.6733206510543823,0.12516537308692932,0.6604297161102295,0.042503658682107925,0.14236226677894592,0.06942787766456604,0.1349298357963562,0.020960712805390358,1.503114938735962,0.7543419003486633,2883.814453125,121.3487548828125,94.17249298095703
013_3_4(5).png,Fake,0.7574202418327332,0.42039725184440613,0.7814635038375854,0.11761287599802017,0.6579785346984863,0.03152329847216606,0.437886506319046,0.24037493765354156,0.1453094482421875,0.022470207884907722,1.0148876905441284,0.32414141297340393,2923.286376953125,113.17721557617188,98.2227554321289
004_4_5(4).png,Fake,0.8697841763496399,0.43055060505867004,0.6620563864707947,0.12132813781499863,0.6732649207115173,0.036012619733810425,0.45779696106910706,0.22708556056022644,0.19659534096717834,0.04792039468884468,1.0352312326431274,0.7739521265029907,2946.09716796875,114.75101470947266,94.19821166992188
018_1_4.png,Fake,0.8770553469657898,0.5087106227874756,0.6222350001335144,0.14783979952335358,0.5963082313537598,0.23173277080059052,0.122425377368927,0.08287328481674194,0.1617458611726761,0.03609820082783699,1.149039387702942,0.48618489503860474,2826.629638671875,120.58478546142578,95.77864074707031
004_5_5(4).png,Fake,1.2768501043319702,0.6707547903060913,0.468890905380249,0.16331200301647186,0.7342560291290283,0.046825435012578964,0.3705260157585144,0.282988578081131,0.20699526369571686,0.04204324260354042,0.8859566450119019,0.909417986869812,2966.806640625,120.36398315429688,94.84777069091797
013_5_0(5).png,Fake,0.8293794393539429,0.4510433077812195,0.7164076566696167,0.15283428132534027,0.5760877728462219,0.19482700526714325,0.30873629450798035,0.16230261325836182,0.16471226513385773,0.042506903409957886,1.2783868312835693,0.6307300925254822,2936.026611328125,123.88518524169922,97.07987976074219
013_4_0(5).png,Fake,0.6800966858863831,0.3006829023361206,0.7734483480453491,0.0728505402803421,0.5062187910079956,0.2537389397621155,0.1825062334537506,0.06625954061746597,0.1507163792848587,0.01875079981982708,1.157854437828064,0.17615947127342224,1894.655517578125,124.574462890625,100.31041717529297
004_3_9.png,Fake,0.985259473323822,0.5588359832763672,0.5348826050758362,0.1408119946718216,0.7078572511672974,0.041582100093364716,0.36862754821777344,0.2486499547958374,0.21596117317676544,0.047676779329776764,1.308903455734253,1.0780613422393799,3047.473388671875,114.17200469970703,93.8329086303711
018_5_9(4).png,Fake,0.9041011929512024,0.4718226492404938,0.6805964112281799,0.13252441585063934,0.6747279167175293,0.023378165438771248,0.5112820863723755,0.2375156134366989,0.17480215430259705,0.021291423588991165,1.1883379220962524,0.4947362244129181,2933.451416015625,116.8093032836914,95.52650451660156
018_4_9(4).png,Fake,0.8555949330329895,0.44254255294799805,0.6263276934623718,0.16720372438430786,0.676960289478302,0.0400843471288681,0.22283585369586945,0.13421784341335297,0.21645675599575043,0.017248045653104782,1.8836541175842285,0.7974199056625366,2858.5380859375,115.01692199707031,96.67439270019531
020_2_4(1).png,Fake,0.9740875959396362,0.5287610292434692,0.3203767240047455,0.17829777300357819,0.6640684008598328,0.07482031732797623,0.33267173171043396,0.2524856626987457,0.16663336753845215,0.036062754690647125,1.0513993501663208,0.49564704298973083,2912.108642578125,121.06768798828125,97.96737670898438
007_2_9.png,Fake,0.865353524684906,0.588377833366394,0.29578888416290283,0.1252444088459015,0.566430926322937,0.19803163409233093,0.2633921504020691,0.261849045753479,0.17288751900196075,0.040483348071575165,0.481283575296402,0.1607651561498642,2829.091064453125,119.16435241699219,98.32418823242188
009_0_4(2).png,Fake,1.7659573554992676,0.9048309922218323,0.27122998237609863,0.13305534422397614,0.8268957138061523,0.03719452768564224,0.14380693435668945,0.1326909065246582,0.25670209527015686,0.04710991680622101,0.49430158734321594,0.4333409368991852,2943.3173828125,119.5804672241211,96.29752349853516
009_1_4(2).png,Fake,1.5501954555511475,0.8483750224113464,0.31640487909317017,0.13901551067829132,0.8104660511016846,0.04380147159099579,0.35336363315582275,0.2936060130596161,0.26837608218193054,0.06432616710662842,0.4743371605873108,0.3145148456096649,2945.73486328125,112.0539321899414,96.42622375488281
020_3_4(1).png,Fake,0.7778337597846985,0.42094308137893677,0.3512817919254303,0.14205965399742126,0.5904749035835266,0.2164452075958252,0.39079564809799194,0.24196039140224457,0.16010817885398865,0.02619364485144615,0.9405770301818848,0.28300249576568604,2911.739013671875,113.36912536621094,97.4811782836914
009_1_0.png,Fake,1.058333158493042,0.5813906788825989,0.5660533308982849,0.1653764843940735,0.6219870448112488,0.22226306796073914,0.5655286908149719,0.3701152503490448,0.18787485361099243,0.0434291735291481,1.1577048301696777,0.5677430629730225,2885.4140625,119.01314544677734,96.41400909423828
013_4_4(2).png,Fake,0.7899907231330872,0.37942853569984436,0.6861666440963745,0.13400690257549286,0.6903092265129089,0.039226554334163666,0.43863192200660706,0.28742289543151855,0.1642942726612091,0.024131370708346367,1.5643012523651123,0.5257169604301453,2929.91650390625,118.9195556640625,96.00953674316406
013_5_4(2).png,Fake,1.0138167142868042,0.6801435351371765,0.5369859337806702,0.17087803781032562,0.7451050281524658,0.03683920204639435,0.42796260118484497,0.24984468519687653,0.23112744092941284,0.049571968615055084,1.0749343633651733,0.4930119514465332,2949.53173828125,105.08214569091797,98.88324737548828
004_2_5(3).png,Fake,1.0080715417861938,0.4867783784866333,0.5361350774765015,0.1433800607919693,0.7208683490753174,0.026981309056282043,0.3534383773803711,0.26512667536735535,0.21895433962345123,0.04192913696169853,1.5766839981079102,1.2986942529678345,3011.5810546875,122.56661987304688,92.79473876953125
004_3_5(3).png,Fake,1.0153138637542725,0.5311874151229858,0.5646479725837708,0.1795879751443863,0.6393330693244934,0.2164054960012436,0.3567907512187958,0.2579078674316406,0.20302093029022217,0.03770197555422783,0.8636326193809509,0.3522982895374298,2917.55712890625,120.92269134521484,94.05144500732422
020_2_9(5).png,Fake,0.6338698267936707,0.31244683265686035,0.4794348478317261,0.187467560172081,0.5965307354927063,0.27018803358078003,0.27966833114624023,0.2610762119293213,0.15638795495033264,0.027774382382631302,0.8679807782173157,0.4490959942340851,2871.563232421875,114.329345703125,95.57731628417969
009_1_0(5).png,Fake,1.1993480920791626,0.6945000886917114,0.42357337474823,0.11756399273872375,0.7640025019645691,0.0816001445055008,0.7311373949050903,0.2131650149822235,0.23258665204048157,0.02848898060619831,0.5906720757484436,0.4162548780441284,2888.10986328125,107.65020751953125,92.89820098876953
020_3_9(5).png,Fake,0.577605128288269,0.2522178292274475,0.5633266568183899,0.2024989277124405,0.6306537389755249,0.027897952124476433,0.29275137186050415,0.2839324176311493,0.1261676847934723,0.013139858841896057,0.8145076036453247,0.1258787363767624,2866.6650390625,114.40860748291016,97.3748779296875
009_0_0(5).png,Fake,1.3587621450424194,0.7654785513877869,0.30381104350090027,0.11233242601156235,0.795558750629425,0.02127320133149624,0.38144630193710327,0.32705098390579224,0.22359822690486908,0.038317494094371796,0.45982420444488525,0.173646941781044,2852.582763671875,113.33322143554688,94.77118682861328
004_3_9(3).png,Fake,0.9709054827690125,0.48488929867744446,0.5807954668998718,0.1595887988805771,0.687475323677063,0.043162450194358826,0.3453303873538971,0.3284793198108673,0.18508201837539673,0.04017140716314316,1.2360588312149048,0.9198965430259705,2927.4326171875,124.05369567871094,94.07048797607422
004_2_9(3).png,Fake,0.944106936454773,0.40593430399894714,0.5655379891395569,0.12241453677415848,0.6975456476211548,0.03473722189664841,0.1920674741268158,0.18135425448417664,0.17117518186569214,0.03979915753006935,2.143767833709717,1.4137643575668335,3005.399658203125,128.39315795898438,91.96601867675781
007_6_0(1).png,Fake,1.1091548204421997,0.6388735175132751,0.2301333099603653,0.13771899044513702,0.7036765217781067,0.23571279644966125,0.3072085976600647,0.2689976394176483,0.24092014133930206,0.07493916153907776,0.45194756984710693,0.2363852560520172,2964.2314453125,123.92829132080078,96.53754425048828
007_7_9(2).png,Fake,0.6395244002342224,0.37651515007019043,0.2432691752910614,0.06377478688955307,0.6074135899543762,0.23485863208770752,0.12182280421257019,0.12317124754190445,0.2256292700767517,0.043959666043519974,0.4396948516368866,0.21241194009780884,2851.2861328125,115.41511535644531,99.6037826538086
007_6_9(2).png,Fake,0.9771801233291626,0.6140080094337463,0.14321060478687286,0.042055197060108185,0.7181872129440308,0.11494623869657516,0.13232122361660004,0.11149235814809799,0.26151779294013977,0.04591981694102287,0.4432923495769501,0.23902377486228943,2836.032470703125,117.39479064941406,99.4189224243164
007_7_0(1).png,Fake,0.6557869911193848,0.3515810966491699,0.2847502529621124,0.11794396489858627,0.5936784148216248,0.22858886420726776,0.19622455537319183,0.19976721704006195,0.22543610632419586,0.07025805115699768,0.7730637788772583,0.5020501017570496,2905.84521484375,119.611328125,101.9358139038086
009_9_9.png,Fake,1.4516478776931763,0.7690117955207825,0.3959014117717743,0.21538954973220825,0.7774162888526917,0.06263156980276108,0.49562913179397583,0.2801518440246582,0.22436752915382385,0.06402434408664703,0.541901171207428,0.21565468609333038,3074.5751953125,114.5321273803711,94.06581115722656
015_6_4(5).png,Fake,0.7772137522697449,0.42584505677223206,0.6758975982666016,0.09593578428030014,0.5848585963249207,0.19670851528644562,0.198335200548172,0.16254082322120667,0.14217573404312134,0.033970750868320465,1.252030849456787,0.34533926844596863,2913.257080078125,120.34162139892578,97.53306579589844
009_9_9(3).png,Fake,1.3718011379241943,0.8233781456947327,0.34363630414009094,0.14470121264457703,0.7771309614181519,0.0758720338344574,0.506309449672699,0.33270373940467834,0.24183587729930878,0.04294101521372795,0.5675169229507446,0.30946674942970276,3060.233642578125,123.32159423828125,92.83890533447266
009_8_9(3).png,Fake,1.2378230094909668,0.6655189990997314,0.47034868597984314,0.18467304110527039,0.7462043166160583,0.059545330703258514,0.3436148464679718,0.30178138613700867,0.2252623736858368,0.07047820836305618,0.5662704110145569,0.2616097629070282,2995.999267578125,131.78152465820312,91.92998504638672
015_7_4(5).png,Fake,0.7539161443710327,0.3413498103618622,0.7239516377449036,0.13202980160713196,0.6679083108901978,0.03463290259242058,0.18868926167488098,0.09426722675561905,0.15911346673965454,0.03979066014289856,1.4345977306365967,0.6820893883705139,2970.400390625,124.03208923339844,95.07355499267578
016_2_4(4).png,Fake,0.7115386128425598,0.33430445194244385,0.681694746017456,0.10804557800292969,0.6577363610267639,0.026759829372167587,0.26358070969581604,0.23091639578342438,0.15096493065357208,0.01982066035270691,1.4261653423309326,0.7847821116447449,2943.1787109375,121.15996551513672,96.46043395996094
016_3_4(4).png,Fake,0.6335833668708801,0.32267796993255615,0.7439043521881104,0.12160254269838333,0.5849458575248718,0.2083103209733963,0.31007927656173706,0.20838028192520142,0.1474025696516037,0.02836383692920208,1.2835403680801392,0.5239289999008179,2899.716796875,111.96507263183594,96.5955810546875
009_5_4.png,Fake,1.232187032699585,0.6897528171539307,0.3968205749988556,0.1473541110754013,0.7599933743476868,0.044978611171245575,0.17125216126441956,0.01441161334514618,0.23345264792442322,0.0442863292992115,1.0596988201141357,0.7009062767028809,2935.559814453125,105.25580596923828,96.4308853149414
015_7_0(2).png,Fake,0.8474017381668091,0.49640709161758423,0.48898231983184814,0.20118507742881775,0.6777342557907104,0.05843748524785042,0.24140195548534393,0.20153002440929413,0.19293755292892456,0.063111312687397,0.859131932258606,0.5123189687728882,2921.919189453125,114.52623748779297,98.79998016357422
015_6_9(1).png,Fake,0.9994274377822876,0.5055871605873108,0.5088962316513062,0.14438383281230927,0.7164258360862732,0.03458774834871292,0.24898870289325714,0.09819107502698898,0.1835198551416397,0.046742044389247894,1.4085988998413086,0.6440975069999695,2983.599609375,117.85395050048828,92.64332580566406
015_7_9(1).png,Fake,0.8913496136665344,0.38538631796836853,0.5678697824478149,0.2064792364835739,0.6954610347747803,0.05792485550045967,0.4039440155029297,0.26146194338798523,0.19943580031394958,0.035849232226610184,1.1507370471954346,0.8286588788032532,2934.300048828125,126.2328109741211,93.73638916015625
015_6_0(2).png,Fake,1.038689136505127,0.5553044676780701,0.5268791317939758,0.17799608409404755,0.7164456844329834,0.047683507204055786,0.32949593663215637,0.1500052809715271,0.17870444059371948,0.026641972362995148,0.9755548238754272,0.5806502103805542,2978.846435546875,115.99409484863281,97.75007629394531
016_3_0(3).png,Fake,0.7114062309265137,0.3348887860774994,0.6438593864440918,0.15640220046043396,0.5656061172485352,0.21621015667915344,0.5006989240646362,0.3676498830318451,0.1413319855928421,0.020825261250138283,1.2595093250274658,0.5473926663398743,2899.179443359375,119.4475326538086,95.12821197509766
016_2_0(3).png,Fake,0.6290155053138733,0.34780341386795044,0.6394261121749878,0.1432524174451828,0.49884310364723206,0.26786941289901733,0.33069708943367004,0.2994687557220459,0.15015706419944763,0.03746125102043152,1.1551142930984497,0.34408214688301086,2882.84033203125,120.395263671875,95.83590698242188
007_3_0(3).png,Fake,0.6859996914863586,0.2977849245071411,0.5460373759269714,0.15420959889888763,0.6210713982582092,0.20271557569503784,0.17046034336090088,0.17591693997383118,0.1645701378583908,0.02846767194569111,1.060282588005066,0.5422011017799377,2924.378173828125,124.572265625,93.9375
013_8_4(5).png,Fake,0.7244646549224854,0.32801294326782227,0.672467052936554,0.13826212286949158,0.6504344344139099,0.043987780809402466,0.13673309981822968,0.09643613547086716,0.1468128114938736,0.03607456758618355,1.1928820610046387,0.5151702761650085,2928.628662109375,122.58363342285156,95.81039428710938
013_9_4(5).png,Fake,0.841157078742981,0.4262239336967468,0.692322313785553,0.09006591141223907,0.5407077670097351,0.22205308079719543,0.258979469537735,0.15738578140735626,0.14029377698898315,0.023166658356785774,1.2331920862197876,0.604866087436676,2846.85302734375,122.42697143554688,97.32569885253906
007_2_0(3).png,Fake,0.7861015796661377,0.3455922603607178,0.6069908738136292,0.17055177688598633,0.5304017663002014,0.2691226601600647,0.13196203112602234,0.09036649018526077,0.14957775175571442,0.011253893375396729,1.4226089715957642,0.7200010418891907,2915.080078125,132.2981719970703,92.3918228149414
004_7_0(2).png,Fake,1.1274877786636353,0.606657862663269,0.4759831428527832,0.18540264666080475,0.7397133111953735,0.02779209427535534,0.31849005818367004,0.2866356670856476,0.18291936814785004,0.026616981253027916,0.7399248480796814,0.3617720901966095,2990.804443359375,119.19613647460938,95.36935424804688
004_6_9(1).png,Fake,1.047654390335083,0.5632002353668213,0.5110408663749695,0.14327234029769897,0.7127097845077515,0.05382723733782768,0.3808946907520294,0.17551052570343018,0.16959568858146667,0.013873242773115635,1.092983365058899,0.3935549259185791,2988.866455078125,103.21241760253906,93.94246673583984
004_7_9(1).png,Fake,1.0550713539123535,0.5956531763076782,0.4458101987838745,0.14769920706748962,0.7264987230300903,0.04276354983448982,0.4030117094516754,0.30396395921707153,0.1969798356294632,0.06402721256017685,1.4980435371398926,1.2671890258789062,2968.542724609375,111.3518295288086,93.59740447998047
004_6_0(2).png,Fake,1.1555867195129395,0.6363754272460938,0.4432906210422516,0.16957588493824005,0.7106149792671204,0.061685074120759964,0.26919907331466675,0.2362109124660492,0.20159180462360382,0.07414554804563522,0.982960045337677,0.5014716386795044,2974.959228515625,113.16783905029297,95.95380401611328
007_2_4(4).png,Fake,0.6914533972740173,0.3437596261501312,0.7231690287590027,0.14393606781959534,0.5448220372200012,0.24601483345031738,0.11344408988952637,0.09659775346517563,0.14559267461299896,0.045362669974565506,1.6694438457489014,1.4483544826507568,2852.6357421875,116.99344635009766,96.04829406738281
